"sample_id","plate_no","generation","read_no","week_no","cocktail_no","human_crystal","class3_crystal","class3_clear","class3_other"
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640141200802121118",2,"C0108",0,0.389,0.29125,0.31975
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640418200802121114",2,"C0801",0,0.40175,0.26675,0.3315
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640330200802121116",2,"C0887",0,0.41675,0.1725,0.41075
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640635200802121111",2,"C0615",0,0.40375,0.2685,0.32775
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640945200802121107",2,"C0537",0,0.388,0.276,0.336
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641442200802121059",2,"C0949",0,0.39725,0.2865,0.31625
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640681200802121110",2,"C0135",0,0.39475,0.225,0.38025
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640275200802121117",2,"C0597",0,0.433,0.14575,0.42125
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640665200802121111",2,"C0431",0,0.4255,0.185,0.3895
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641403200802121059",2,"C0663",0,0.41675,0.1825,0.40075
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641434200802121100",2,"C1247",0,0.38925,0.2885,0.32225
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640932200802121107",2,"C1493",0,0.43775,0.14525,0.417
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641514200802121058",2,"C1339",0,0.45975,0.10675,0.4335
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641368200802121100",2,"C1050",0,0.432,0.24475,0.32325
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640287200802121117",2,"C0600",0,0.4255,0.26675,0.30775
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640148200802121118",2,"C1441",0,0.40925,0.166,0.42475
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641294200802121101",2,"C0948",0,0.4265,0.14525,0.42825
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640554200802121112",2,"C1279",0,0.443,0.10725,0.44975
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640613200802121111",2,"C0046",0,0.43925,0.14775,0.413
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641187200802121103",2,"C0273",0,0.39125,0.273,0.33575
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641498200802121058",2,"C1335",0,0.4555,0.143,0.4015
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640116200802121119",2,"C1061",0,0.3785,0.26075,0.36075
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640184200802121118",2,"C1450",0,0.4015,0.265,0.3335
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641289200802121101",2,"C0179",0,0.428,0.153,0.419
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640947200802121107",2,"C0729",0,0.40675,0.27225,0.321
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641291200802121101",2,"C0371",0,0.45975,0.24475,0.2955
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641470200802121059",2,"C0956",0,0.37675,0.22275,0.4005
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641404200802121059",2,"C1431",0,0.42725,0.124,0.44875
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640522200802121113",2,"C0899",0,0.443,0.226,0.331
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640046200802121120",2,"C0780",0,0.41475,0.15375,0.4315
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641250200802121102",2,"C0937",0,0.40775,0.17075,0.4215
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640920200802121106",2,"C1490",0,0.44825,0.14825,0.4035
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641374200802121100",2,"C0860",0,0.405,0.181,0.414
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641488200802121058",2,"C1152",0,0.3865,0.2725,0.341
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641100200802121104",2,"C1127",0,0.411,0.18225,0.40675
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640395200802121115",2,"C0219",0,0.397,0.1945,0.4085
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640249200802121116",2,"C0399",0,0.41275,0.15125,0.436
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640115200802121119",2,"C0293",0,0.4535,0.115,0.4315
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640168200802121118",2,"C1446",0,0.434,0.1485,0.4175
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641467200802121059",2,"C0379",0,0.458,0.11875,0.42325
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641419200802121059",2,"C0667",0,0.42175,0.16025,0.418
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640304200802121116",2,"C1072",0,0.4075,0.1905,0.402
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640927200802121107",2,"C0724",0,0.417,0.2715,0.3115
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640386200802121115",2,"C0793",0,0.41175,0.175,0.41325
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641254200802121102",2,"C0938",0,0.41875,0.18025,0.401
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641523200802121058",2,"C0765",0,0.4065,0.19275,0.40075
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640209200802121117",2,"C0017",0,0.445,0.265,0.29
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640736200802121109",2,"C1480",0,0.41325,0.144,0.44275
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640486200802121113",2,"C0890",0,0.38625,0.291,0.32275
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640657200802121111",2,"C0429",0,0.445,0.10875,0.44625
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640172200802121118",2,"C1447",0,0.44475,0.2325,0.32275
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640347200802121115",2,"C0687",0,0.44875,0.17625,0.375
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640764200802121110",2,"C1487",0,0.41575,0.2425,0.34175
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640495200802121113",2,"C0316",0,0.4755,0.092,0.4325
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640135200802121118",2,"C0298",0,0.41775,0.15675,0.4255
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640461200802121114",2,"C0416",0,0.4385,0.10925,0.45225
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640503200802121113",2,"C0318",0,0.451,0.13425,0.41475
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641491200802121058",2,"C0757",0,0.411,0.247,0.342
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640765200802121110",2,"C0528",0,0.43,0.16075,0.40925
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640348200802121115",2,"C1455",0,0.41475,0.1775,0.40775
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640606200802121112",2,"C0812",0,0.43925,0.113,0.44775
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641352200802121100",2,"C1046",0,0.439,0.151,0.41
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641410200802121059",2,"C1241",0,0.40275,0.27975,0.3175
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640717200802121110",2,"C0144",0,0.42625,0.22275,0.351
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641512200802121058",2,"C1530",0,0.38525,0.28375,0.331
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641092200802121104",2,"C1125",0,0.43225,0.15425,0.4135
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640224200802121117",2,"C0980",0,0.4195,0.14725,0.43325
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640302200802121116",2,"C0880",0,0.4505,0.1185,0.431
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641137200802121104",2,"C0549",0,0.39625,0.279,0.32475
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641150200802121104",2,"C1320",0,0.393,0.171,0.436
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641251200802121102",2,"C0361",0,0.446,0.0885,0.4655
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640381200802121116",2,"C0504",0,0.449,0.1075,0.4435
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641178200802121103",2,"C0847",0,0.43225,0.195,0.37275
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641195200802121102",2,"C0275",0,0.38875,0.26725,0.344
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640267200802121117",2,"C0595",0,0.42075,0.1405,0.43875
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641130200802121104",2,"C1315",0,0.443,0.15775,0.39925
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640061200802121119",2,"C0388",0,0.43325,0.10275,0.464
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641203200802121102",2,"C0649",0,0.41875,0.26125,0.32
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640569200802121113",2,"C0515",0,0.41325,0.18625,0.4005
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640415200802121114",2,"C0224",0,0.39325,0.2345,0.37225
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641516200802121058",2,"C1531",0,0.46125,0.2395,0.29925
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640819200802121108",2,"C0625",0,0.4345,0.142,0.4235
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641021200802121105",2,"C0448",0,0.41975,0.259,0.32125
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641094200802121104",2,"C0934",0,0.42475,0.15525,0.42
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640629200802121111",2,"C0422",0,0.398,0.27825,0.32375
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640340200802121115",2,"C1453",0,0.40825,0.23775,0.354
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641443200802121059",2,"C0373",0,0.41575,0.14475,0.4395
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640183200802121118",2,"C0682",0,0.39425,0.27975,0.326
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640377200802121116",2,"C0503",0,0.44125,0.10625,0.4525
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640076200802121119",2,"C1351",0,0.401,0.14475,0.45425
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641113200802121103",2,"C0543",0,0.4205,0.26725,0.31225
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640669200802121111",2,"C0432",0,0.40525,0.19875,0.396
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640548200802121112",2,"C1469",0,0.39825,0.2185,0.38325
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640313200802121116",2,"C0115",0,0.415,0.24125,0.34375
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641160200802121103",2,"C1034",0,0.4345,0.14425,0.42125
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640683200802121110",2,"C0327",0,0.437,0.25375,0.30925
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641017200802121105",2,"C0447",0,0.39125,0.27475,0.334
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640733200802121109",2,"C0520",0,0.42575,0.12975,0.4445
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640143200802121118",2,"C0300",0,0.4375,0.20475,0.35775
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640625200802121111",2,"C0421",0,0.4275,0.27675,0.29575
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640617200802121111",2,"C0047",0,0.3965,0.203,0.4005
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640779200802121109",2,"C0243",0,0.42225,0.15225,0.4255
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640195200802121118",2,"C0205",0,0.436,0.137,0.427
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640363200802121115",2,"C0691",0,0.45625,0.09825,0.4455
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640979200802121106",2,"C0257",0,0.4195,0.26225,0.31825
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640879200802121108",2,"C0340",0,0.45475,0.12275,0.4225
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640977200802121106",2,"C0065",0,0.426,0.154,0.42
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641301200802121100",2,"C0554",0,0.434,0.1075,0.4585
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640874200802121108",2,"C0915",0,0.43225,0.164,0.40375
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640303200802121116",2,"C0304",0,0.4355,0.143,0.4215
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641183200802121103",2,"C0272",0,0.42175,0.162,0.41625
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640012200802121120",2,"C0963",0,0.41175,0.2295,0.35875
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641168200802121103",2,"C1036",0,0.4455,0.209,0.3455
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640542200802121112",2,"C1276",0,0.43825,0.164,0.39775
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641418200802121059",2,"C1243",0,0.42625,0.21875,0.355
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640695200802121110",2,"C0330",0,0.45525,0.0775,0.46725
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640706200802121110",2,"C0909",0,0.39775,0.2665,0.33575
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641141200802121104",2,"C0550",0,0.42475,0.161,0.41425
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640846200802121108",2,"C1208",0,0.434,0.11575,0.45025
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640749200802121110",2,"C0524",0,0.45725,0.108,0.43475
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640041200802121120",2,"C0011",0,0.39475,0.197,0.40825
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641496200802121058",2,"C1526",0,0.43475,0.119,0.44625
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640935200802121107",2,"C0726",0,0.41575,0.14275,0.4415
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641489200802121058",2,"C0565",0,0.41525,0.2455,0.33925
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641513200802121058",2,"C0571",0,0.43275,0.1265,0.44075
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641282200802121101",2,"C0945",0,0.389,0.2365,0.3745
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640030200802121120",2,"C0776",0,0.425,0.15775,0.41725
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641318200802121101",2,"C1326",0,0.41175,0.262,0.32625
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640074200802121119",2,"C1159",0,0.46175,0.10275,0.4355
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640651200802121111",2,"C0619",0,0.4575,0.092,0.4505
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640923200802121107",2,"C0723",0,0.42625,0.147,0.42675
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641139200802121104",2,"C0741",0,0.3945,0.288,0.3175
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640789200802121109",2,"C0054",0,0.39625,0.279,0.32475
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640471200802121114",2,"C0610",0,0.4,0.18575,0.41425
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640806200802121109",2,"C0826",0,0.442,0.223,0.335
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641350200802121100",2,"C0854",0,0.43975,0.12925,0.431
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640379200802121116",2,"C0695",0,0.4135,0.26475,0.32175
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640328200802121116",2,"C1078",0,0.39475,0.2305,0.37475
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640649200802121111",2,"C0427",0,0.45425,0.09875,0.447
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641371200802121100",2,"C0283",0,0.39775,0.18725,0.415
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641437200802121100",2,"C0480",0,0.396,0.1945,0.4095
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641056200802121106",2,"C1416",0,0.40425,0.16675,0.429
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641105200802121103",2,"C0541",0,0.40925,0.194,0.39675
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641161200802121103",2,"C0075",0,0.42225,0.1455,0.43225
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640642200802121111",2,"C1193",0,0.425,0.13675,0.43825
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640546200802121112",2,"C1277",0,0.42875,0.1285,0.44275
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640440200802121114",2,"C1370",0,0.41625,0.15525,0.4285
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640258200802121117",2,"C1169",0,0.39225,0.28,0.32775
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640388200802121115",2,"C0985",0,0.402,0.15475,0.44325
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640083200802121119",2,"C0585",0,0.38625,0.28875,0.325
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640343200802121115",2,"C0686",0,0.423,0.17925,0.39775
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641445200802121059",2,"C0182",0,0.4305,0.166,0.4035
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640538200802121112",2,"C1275",0,0.39725,0.27825,0.3245
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640457200802121114",2,"C0415",0,0.445,0.099,0.456
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641008200802121106",2,"C1032",0,0.40475,0.23825,0.357
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641107200802121103",2,"C0733",0,0.404,0.26925,0.32675
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641138200802121104",2,"C1317",0,0.44475,0.24625,0.309
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640106200802121119",2,"C0867",0,0.38525,0.28275,0.332
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641452200802121059",2,"C1143",0,0.426,0.272,0.302
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640798200802121109",2,"C0824",0,0.45175,0.10875,0.4395
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641159200802121103",2,"C0266",0,0.42475,0.1275,0.44775
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640555200802121112",2,"C0703",0,0.4415,0.10375,0.45475
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640068200802121119",2,"C1349",0,0.42,0.177,0.403
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640790200802121109",2,"C0822",0,0.4145,0.1815,0.404
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640067200802121119",2,"C0581",0,0.4255,0.15325,0.42125
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640109200802121119",2,"C0100",0,0.41175,0.162,0.42625
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640875200802121108",2,"C0339",0,0.44575,0.25425,0.3
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641504200802121058",2,"C1528",0,0.42,0.14,0.44
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641114200802121103",2,"C1311",0,0.45,0.241,0.309
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640795200802121109",2,"C0247",0,0.4485,0.0945,0.457
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640226200802121117",2,"C0789",0,0.433,0.27625,0.29075
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640445200802121114",2,"C0412",0,0.399,0.26975,0.33125
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640018200802121120",2,"C0773",0,0.42075,0.158,0.42125
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640355200802121115",2,"C0689",0,0.45275,0.1025,0.44475
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640453200802121114",2,"C0414",0,0.452,0.0865,0.4615
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640710200802121110",2,"C0910",0,0.3915,0.276,0.3325
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640080200802121119",2,"C1352",0,0.44575,0.13025,0.424
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640851200802121108",2,"C0633",0,0.4395,0.11275,0.44775
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641431200802121100",2,"C0670",0,0.37825,0.28475,0.337
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640391200802121115",2,"C0218",0,0.4195,0.19375,0.38675
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640245200802121116",2,"C0398",0,0.39275,0.265,0.34225
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640024200802121120",2,"C0966",0,0.461,0.1645,0.3745
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640171200802121118",2,"C0679",0,0.43425,0.186,0.37975
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641016200802121105",2,"C1406",0,0.41925,0.26725,0.3135
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640954200802121107",2,"C1307",0,0.4535,0.1295,0.417
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640365200802121115",2,"C0500",0,0.4145,0.17225,0.41325
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641078200802121104",2,"C0930",0,0.39175,0.1935,0.41475
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640176200802121118",2,"C1448",0,0.449,0.26925,0.28175
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640270200802121117",2,"C1172",0,0.4515,0.13325,0.41525
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640506200802121113",2,"C0895",0,0.44,0.1115,0.4485
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641147200802121104",2,"C0743",0,0.41525,0.25375,0.331
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640289200802121116",2,"C0109",0,0.40325,0.2705,0.32625
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640113200802121119",2,"C0101",0,0.427,0.1515,0.4215
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640899200802121107",2,"C0345",0,0.43825,0.17725,0.3845
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640316200802121116",2,"C1075",0,0.44375,0.19475,0.3615
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640582200802121112",2,"C0806",0,0.39825,0.26925,0.3325
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640178200802121118",2,"C1257",0,0.43575,0.13375,0.4305
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641127200802121103",2,"C0738",0,0.43475,0.149,0.41625
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641172200802121103",2,"C1037",0,0.40975,0.21625,0.374
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641155200802121103",2,"C0265",0,0.42575,0.16775,0.4065
